reactions,acetate_heinmann,fumarate_heinmann,galactose_heinmann,glucose_heinmann,glucosamine_heinmann,glycerol_heinmann,pyruvate_heinmann,succinate_heinmann,anaerobic_heinmann,Chemostat_heinmann_035,Chemostat_heinmann_05,Chemostat_heinmann_02,Chemostat_heinmann_012,42Cdeg_henimann,pH6_heinmann,NaCl_50mM_heinmann,Chemostat_vilu_011,Chemostat_vilu_021,Chemostat_vilu_031,Chemostat_vilu_04,Chemostat_vilu_049
NTP3pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPTP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTRIR2x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTRIR3pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTRIR4pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O16A4COLIPAabctex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O16A4Lpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O16AP1pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O16AP2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O16AP3pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O16AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O16AUNDtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O16GALFT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O16GLCT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O16GLCT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2Stex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2tex,9.503343257721222e+17,1.4868125547035722e+18,6.116032974741761e+17,1.8253971761212984e+18,1.231074087663595e+18,1.5011683312504097e+18,1.3940015630222894e+18,1.3667218605989015e+18,1.684251553751015e+18,1.1197043280369007e+18,1.5431200368875372e+18,6.962886191862633e+17,4.7046690779926406e+17,1.9665357457381745e+18,1.5431200368875372e+18,1.9665357457381745e+18,4.422391938758834e+17,7.245163331096402e+17,1.0067934723433961e+18,1.26084289765378e+18,1.5148923229641687e+18
O2tpp,9.503343257721222e+17,1.4868125547035722e+18,6.116032974741761e+17,1.8253971761212984e+18,1.231074087663595e+18,1.5011683312504097e+18,1.3940015630222894e+18,1.3667218605989015e+18,1.684251553751015e+18,1.1197043280369007e+18,1.5431200368875372e+18,6.962886191862633e+17,4.7046690779926406e+17,1.9665357457381745e+18,1.5431200368875372e+18,1.9665357457381745e+18,4.422391938758834e+17,7.245163331096402e+17,1.0067934723433961e+18,1.26084289765378e+18,1.5148923229641687e+18
OAADC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBTFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCBT,1.4349370910305198e+16,2.3255876992563596e+16,8411700188799601.0,2.9688353607527996e+16,1.92974298448932e+16,2.3255876992563596e+16,1.9792235738352e+16,1.9792235738352e+16,2.7214324140234e+16,1.7318206271058e+16,2.4740294672939996e+16,9896117869176000.0,5937670721505600.0,3.2162383074822004e+16,2.4740294672939996e+16,3.2162383074822004e+16,5442864828046800.0,1.03909237626348e+16,1.5338982697222802e+16,1.9792235738352e+16,2.42454887794812e+16
OCDCAtexi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCDCEAtexi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCTAtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCTDPS,10818107700674.998,17532795239024.998,6341649341774.999,22382291794500.0,14548489666425.0,17532795239024.998,14921527863000.0,14921527863000.0,20517100811625.0,13056336880124.998,18651909828750.0,7460763931500.0,4476458358899.999,24247482777374.996,18651909828750.0,24247482777374.996,4103420162325.0,7833802128074.999,11564184093825.0,14921527863000.0,18278871632175.0
OCTNLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGMEACPD,97023387449.99998,157244800349.99997,56875778850.0,200738042999.99997,130479727949.99998,157244800349.99997,133825361999.99998,133825361999.99998,184009872750.0,117097191749.99998,167281702500.0,66912680999.99999,40147608599.99999,217466213250.0,167281702500.0,217466213250.0,36801974549.99999,70258315049.99998,103714655550.0,133825361999.99998,163936068449.99997
OGMEACPR,97023387449.99998,157244800349.99997,56875778850.0,200738042999.99997,130479727949.99998,157244800349.99997,133825361999.99998,133825361999.99998,184009872750.0,117097191749.99998,167281702500.0,66912680999.99999,40147608599.99999,217466213250.0,167281702500.0,217466213250.0,36801974549.99999,70258315049.99998,103714655550.0,133825361999.99998,163936068449.99997
OGMEACPS,97023387449.99998,157244800349.99997,56875778850.0,200738042999.99997,130479727949.99998,157244800349.99997,133825361999.99998,133825361999.99998,184009872750.0,117097191749.99998,167281702500.0,66912680999.99999,40147608599.99999,217466213250.0,167281702500.0,217466213250.0,36801974549.99999,70258315049.99998,103714655550.0,133825361999.99998,163936068449.99997
OHPBAT,10818107700674.998,17532795239024.998,6341649341774.999,22382291794500.0,14548489666425.0,17532795239024.998,14921527863000.0,14921527863000.0,20517100811625.0,13056336880124.998,18651909828750.0,7460763931500.0,4476458358899.999,24247482777374.996,18651909828750.0,24247482777374.996,4103420162325.0,7833802128074.999,11564184093825.0,14921527863000.0,18278871632175.0
OHPHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMBZLM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMCDC,2.1856021885617976e+16,3.5421828573242924e+16,1.2812150760534676e+16,4.5219355625416504e+16,2.939258115652073e+16,3.5421828573242924e+16,3.0146237083611004e+16,3.0146237083611004e+16,4.145107598996513e+16,2.6377957448159624e+16,3.768279635451375e+16,1.5073118541805502e+16,9043871125083300.0,4.898763526086788e+16,3.768279635451375e+16,4.898763526086788e+16,8290215197993026.0,1.5826774468895774e+16,2.3363333739798524e+16,3.0146237083611004e+16,3.692914042742347e+16
OMMBLHX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMMBLHX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMPDC,1.604742572576137e+16,2.600789686588912e+16,9407111632342878.0,3.3201570467092504e+16,2.158102080361012e+16,2.600789686588912e+16,2.2134380311395e+16,2.2134380311395e+16,3.043477292816813e+16,1.9367582772470624e+16,2.7667975389243748e+16,1.10671901556975e+16,6640314093418499.0,3.5968368006016884e+16,2.7667975389243748e+16,3.5968368006016884e+16,6086954585633626.0,1.1620549663482372e+16,1.7154144741331126e+16,2.2134380311395004e+16,2.711461588145887e+16
OMPHHX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMPHHX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OP4ENH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPHBDC,10818107700674.998,17532795239024.998,6341649341774.999,22382291794500.0,14548489666425.0,17532795239024.998,14921527863000.0,14921527863000.0,20517100811625.0,13056336880124.998,18651909828750.0,7460763931500.0,4476458358899.999,24247482777374.996,18651909828750.0,24247482777374.996,4103420162325.0,7833802128074.999,11564184093825.0,14921527863000.0,18278871632175.0
OPHHX,10818107700674.998,17532795239024.998,6341649341774.999,22382291794500.0,14548489666425.0,17532795239024.998,14921527863000.0,14921527863000.0,20517100811625.0,13056336880124.998,18651909828750.0,7460763931500.0,4476458358899.999,24247482777374.996,18651909828750.0,24247482777374.996,4103420162325.0,7833802128074.999,11564184093825.0,14921527863000.0,18278871632175.0
OPHHX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPMEACPD,97023387449.99998,157244800349.99997,56875778850.0,200738042999.99997,130479727949.99998,157244800349.99997,133825361999.99998,133825361999.99998,184009872750.0,117097191749.99998,167281702500.0,66912680999.99999,40147608599.99999,217466213250.0,167281702500.0,217466213250.0,36801974549.99999,70258315049.99998,103714655550.0,133825361999.99998,163936068449.99997
OPMEACPR,97023387449.99998,157244800349.99997,56875778850.0,200738042999.99997,130479727949.99998,157244800349.99997,133825361999.99998,133825361999.99998,184009872750.0,117097191749.99998,167281702500.0,66912680999.99999,40147608599.99999,217466213250.0,167281702500.0,217466213250.0,36801974549.99999,70258315049.99998,103714655550.0,133825361999.99998,163936068449.99997
OPMEACPS,97023387449.99998,157244800349.99997,56875778850.0,200738042999.99997,130479727949.99998,157244800349.99997,133825361999.99998,133825361999.99998,184009872750.0,117097191749.99998,167281702500.0,66912680999.99999,40147608599.99999,217466213250.0,167281702500.0,217466213250.0,36801974549.99999,70258315049.99998,103714655550.0,133825361999.99998,163936068449.99997
ORNDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORNabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORNtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OROTt2_2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OROTtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXAMTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXCDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXCOAHDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXDHCOAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5CR,1.0723752456379874e+16,1.7379874670684624e+16,6286337646843375.0,2.21870740476825e+16,1.4421598130993626e+16,1.7379874670684624e+16,1.4791382698455e+16,1.4791382698455e+16,2.0338151210375628e+16,1.2942459861148124e+16,1.8489228373068748e+16,7395691349227500.0,4437414809536500.0,2.4035996884989376e+16,1.8489228373068748e+16,2.4035996884989376e+16,4067630242075124.5,7765475916688874.0,1.1463321591302626e+16,1.4791382698455e+16,1.8119443805607372e+16
PA120abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA140abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA141abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA160abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA161abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA180abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA181abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACALDt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACALDtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACCOAE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACCOAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PANTS,27942735585601.2,45286502500809.63,16380224308795.58,57812556383879.52,37578161649581.12,45286502500809.63,38541704255993.97,38541704256031.12,52994843351889.56,33723991224041.156,48177130320085.31,19270852127978.414,11562511276805.62,62630269416018.055,48177130320085.31,62630269416018.055,10598968670402.059,20234394734391.26,29869820798352.613,38541704255993.97,47213587713635.336
PAPA120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA120pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA140pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA141pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA160pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA161pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA180pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA181pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPPT3,1348042945230300.0,2184759256062899.8,790232071341900.0,2789054369441999.0,1812885340137300.2,2184759256062899.8,1859369579627999.8,1859369579627999.8,2556633171988500.0,1626948382174499.8,2324211974535000.0,929684789813999.9,557810873888400.0,3021475566895500.0,2324211974535000.0,3021475566895500.0,511326634397700.0,976169029304700.0,1441011424211700.0,1859369579627999.8,2277727735044300.0
PAPSR,1.2024690547003198e+16,1.948829157617759e+16,7048956527553594.0,2.487867009724789e+16,1.617113556321118e+16,1.948829157617759e+16,1.6585780064831996e+16,1.6585780064832032e+16,2.2805447589143896e+16,1.4512557556728034e+16,2.0732225081040084e+16,8292890032415977.0,4975734019449605.0,2.6951892605352016e+16,2.0732225081040084e+16,2.6951892605352016e+16,4561089517828803.0,8707534534036789.0,1.285397955024475e+16,1.658578006483199e+16,2.031758057941923e+16
PAPSR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDH,4.433922075903196e+17,7.275071542940995e+17,2.817238746374289e+17,8.60915376012208e+17,5.77421363681834e+17,5.6615266623280595e+17,9.110101593651332e+17,5.943112420380187e+17,7.936735956549181e+17,5.2415635946024544e+17,7.262117693914226e+17,3.2210094952906874e+17,2.1433806423244195e+17,9.282671793225994e+17,7.262117693914226e+17,9.282671793225994e+17,2.008677035703631e+17,3.355713101911475e+17,4.702749168119317e+17,5.915081627706382e+17,7.127414087293445e+17
PDX5PO2,0.0,17532795239024.998,0.0,0.0,0.0,0.0,0.0,14921527863000.0,20517100811625.0,13056336880124.998,18651909828750.0,7460763931500.0,0.0,24247482777374.996,18651909828750.0,24247482777374.996,0.0,0.0,11564184093825.0,14921527863000.0,0.0
PDX5POi,10818107700674.998,0.0,6341649341774.999,22382291794500.0,14548489666425.0,17532795239024.998,14921527863000.0,0.0,0.0,0.0,0.0,0.0,4476458358899.999,0.0,0.0,0.0,4103420162325.0,7833802128074.999,0.0,0.0,18278871632175.0
PDX5PS,10818107700674.998,17532795239024.998,6341649341774.999,22382291794500.0,14548489666425.0,17532795239024.998,14921527863000.0,14921527863000.0,20517100811625.0,13056336880124.998,18651909828750.0,7460763931500.0,4476458358899.999,24247482777374.996,18651909828750.0,24247482777374.996,4103420162325.0,7833802128074.999,11564184093825.0,14921527863000.0,18278871632175.0
PDXPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE120abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE140abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE141abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE160abcpp,2228918279888849.8,3612384798440549.5,1306607267521050.0,4611555061839000.0,2997510790195350.0,3612384798440549.5,3074370041226000.0,3074370041226000.0,4227258806685750.0,2690073786072750.0,3842962551532499.5,1537185020613000.0,922311012367800.0,4995851316992250.0,3842962551532499.5,4995851316992250.0,845451761337150.0,1614044271643649.8,2382636781950150.0,3074370041226000.0,3766103300501849.5
PE161abcpp,1021656269848499.8,1655787747685499.8,598901951290500.0,2113771592789999.8,1373951535313499.5,1655787747685499.8,1409181061859999.8,1409181061859999.8,1937623960057500.0,1233033429127499.8,1761476327325000.0,704590530929999.9,422754318557999.94,2289919225522499.5,1761476327325000.0,2289919225522499.5,387524792011500.0,739820057476499.9,1092115322941499.9,1409181061859999.8,1726246800778500.0
PE180abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE181abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEAMNOpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEAMNtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PERD,10818107700674.998,17532795239024.998,6341649341774.999,22382291794500.0,14548489666425.0,17532795239024.998,14921527863000.0,14921527863000.0,20517100811625.0,13056336880124.998,18651909828750.0,7460763931500.0,4476458358899.999,24247482777374.996,18651909828750.0,24247482777374.996,4103420162325.0,7833802128074.999,11564184093825.0,14921527863000.0,18278871632175.0
PETNT161pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PETNT181pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFK,2.8764700075159523e+17,2.6024179766051958e+17,1.7225470639145312e+17,5.85867376714359e+17,3.8378485640998694e+17,0.0,2.2099648343095363e+17,2.1734175050549005e+17,5.3766363853190874e+17,3.454152569922297e+17,4.8968652882550624e+17,2.011439851589516e+17,1.2419930684787517e+17,6.339578006587841e+17,4.8968652882550624e+17,6.339578006587841e+17,1.145812220589862e+17,2.1076206994783706e+17,3.069429178366874e+17,3.9350568093665504e+17,4.800684440366272e+17
PFK_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
